57,2020,040900,,,1,55-522000,          Credit Intermediation & Related Activities,"14,300","14,300","14,300","14,100","14,100","14,200","13,900","14,000","14,200","14,100","13,300","13,300","13,400","13,100","13,200","13,200","13,200","13,100","13,100","13,100","13,200","13,100","13,100","13,100","13,400","13,400","13,600","13,500","13,500","13,500","13,500","13,600","13,500","13,700","13,800","13,800","13,900","14,000","14,000","14,200","14,100","14,100","14,200","14,000","13,700","13,200","13,100","13,000","12,800","12,600","12,600","12,500","12,400","12,300","12,400","12,400","12,300","12,300","12,300","12,300","12,300","12,300","12,300","12,200","12,300","12,400","12,700","12,300","12,100","12,200","12,200","12,200","11,900","11,800","11,800","11,900","11,900","11,800","11,900","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,100","12,100","11,900","11,900","11,900","11,900","11,800","11,800","11,700","11,600","11,600","11,300","11,300","11,100","10,900","10,900","10,800","10,800","10,500","10,500","10,300","10,200","10,200","10,200","10,300","10,300","10,300","10,400","10,400","10,400","10,400","10,500","10,500","10,600","10,600","10,500","10,500","10,400","10,300","10,400","10,500","10,900","11,200","11,300","11,300","11,400","11,400","11,600","11,600","11,600","11,600","11,500","11,200","11,500","11,600"
58,2020,040900,,,1,55-522100,            Depository Credit Intermediation,"9,100","9,100","9,200","9,100","9,000","9,100","8,800","8,700","8,800","8,800","8,700","8,800","8,700","8,600","8,500","8,500","8,500","8,500","8,400","8,800","8,900","8,800","8,800","8,700","8,700","8,800","8,800","8,800","8,800","8,800","8,700","8,700","8,600","8,600","8,600","8,500","8,600","8,600","8,500","8,500","8,500","8,400","8,400","8,300","8,200","8,200","8,200","8,100","8,000","7,900","7,800","7,800","7,700","7,600","7,600","7,500","7,500","7,400","7,400","7,400","7,400","7,300","7,200","7,300","7,300","7,200","7,200","6,800","6,700","6,700","6,800","6,700","7,000","6,900","7,000","6,900","6,900","6,900","6,900","6,900","6,900","6,900","6,900","7,000","6,900","7,000","7,000","6,900","7,000","6,900","6,800","6,800","6,800","6,700","6,700","6,700","6,700","6,700","6,700","6,700","6,700","6,600","6,500","6,500","6,500","6,500","6,500","6,500","6,300","6,300","6,300","6,300","6,300","6,300","6,300","6,300","6,300","6,300","6,200","6,300","6,200","6,300","6,200","6,200","6,200","6,100","6,000","6,000","5,900","5,900","5,900","5,900","5,900","5,900","5,900","6,000","5,900","6,000","6,000","5,900","5,900","6,000","6,100"
59,2020,040900,,,1,55-522200,            Nondepository Credit Intermediation,"3,100","3,100","3,200","3,100","3,100","3,100","3,000","3,100","3,300","3,200","2,600","2,300","2,400","2,400","2,500","2,500","2,500","2,400","2,500","2,100","2,000","2,100","2,100","2,100","2,600","2,600","2,600","2,600","2,600","2,600","2,700","2,800","2,800","2,900","2,900","3,000","3,000","3,000","3,000","3,100","3,100","3,100","3,100","3,000","2,900","2,600","2,600","2,600","2,400","2,400","2,400","2,400","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,500","2,500","2,500","2,400","2,500","2,500","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,600","2,600","2,600","2,500","2,600","2,500","2,400","2,400","2,400","2,400","2,300","2,300","2,200","2,200","2,200","2,200","2,200","2,100","2,100","2,200","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,600","2,900","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,900","2,900","3,000","3,000"
62,2020,040900,,,1,55-524000,          Insurance Carriers & Related,"18,800","18,600","18,500","18,300","18,200","18,100","18,100","18,100","18,100","18,200","18,200","18,300","18,300","18,200","18,300","18,200","18,300","18,300","18,300","18,400","18,400","18,400","18,300","18,500","18,500","18,700","18,700","18,800","18,700","18,800","19,000","18,900","19,000","19,200","19,200","19,400","19,200","19,300","19,300","19,300","19,300","19,300","19,300","19,300","19,200","19,200","19,200","19,200","19,300","19,200","19,200","19,100","19,200","19,300","19,400","19,700","19,800","20,100","20,300","20,400","20,800","20,900","21,100","20,900","21,100","21,200","21,200","21,300","21,300","21,400","21,500","21,500","21,500","21,500","21,500","21,400","21,400","21,200","21,500","21,500","21,500","21,600","21,600","21,600","21,500","21,500","21,400","21,600","21,600","21,400","21,500","21,400","21,400","21,500","21,500","21,500","21,700","21,700","21,700","21,800","21,800","21,600","21,400","21,300","21,200","21,400","21,400","21,300","21,200","21,300","21,200","21,000","20,800","20,900","20,800","20,800","20,900","21,000","21,100","21,200","20,900","20,900","20,900","20,700","20,500","20,500","20,300","20,200","20,300","20,500","20,400","19,900","19,800","19,500","19,400","19,500","19,300","19,300","19,100","18,900","19,300","19,600","19,500"
63,2020,040900,,,1,55-530000,        Real Estate & Rental & Leasing,"12,200","12,100","12,200","12,300","12,200","12,500","12,400","12,400","12,200","12,100","11,900","12,000","11,900","11,900","11,900","11,700","11,900","12,000","12,300","12,400","12,200","12,100","12,000","12,000","11,900","11,800","11,900","12,200","12,400","12,700","13,000","13,000","12,800","12,700","12,500","12,700","12,600","12,600","12,600","12,800","12,900","13,100","13,500","13,500","13,400","13,300","13,100","13,300","13,000","13,100","13,100","13,200","13,400","13,700","13,700","13,600","13,500","13,700","13,500","13,600","13,300","13,400","13,500","13,600","13,700","13,900","14,200","14,200","14,000","14,000","14,100","14,100","13,900","14,100","14,100","14,300","14,400","14,600","14,900","14,900","14,800","14,700","14,600","14,700","14,600","14,700","14,700","14,800","14,900","15,300","15,600","15,700","15,500","15,600","15,500","15,700","16,400","16,400","16,400","16,600","16,700","17,000","17,300","17,300","17,100","16,900","16,800","16,900","16,900","16,900","16,800","17,000","17,300","17,600","17,800","17,800","17,500","17,600","17,400","17,500","17,500","17,700","17,500","15,700","15,900","16,200","16,800","16,900","16,600","17,000","16,900","16,400","15,900","15,900","16,100","16,100","16,100","16,300","16,800","16,900","17,000","16,800","17,200"
64,2020,040900,,,1,55-531000,          Real Estate,"8,900","8,900","9,000","9,000","9,100","9,200","9,200","9,300","9,200","9,100","8,900","9,000","8,900","8,900","8,900","8,900","9,100","9,100","9,200","9,300","9,200","9,100","9,000","9,100","9,000","9,000","9,000","9,200","9,400","9,500","9,600","9,700","9,600","9,600","9,600","9,700","9,700","9,700","9,700","9,900","10,000","10,000","10,200","10,300","10,300","10,300","10,200","10,300","10,200","10,300","10,200","10,300","10,400","10,500","10,500","10,500","10,400","10,600","10,500","10,600","10,400","10,500","10,500","10,600","10,700","10,700","10,900","11,000","10,800","10,900","11,000","11,000","10,800","10,900","10,800","11,000","11,200","11,100","11,400","11,400","11,400","11,400","11,400","11,400","11,400","11,400","11,400","11,600","11,600","11,800","12,000","12,100","12,000","12,200","12,200","12,200","12,900","13,000","13,000","13,200","13,200","13,300","13,600","13,500","13,300","13,300","13,300","13,300","13,300","13,300","13,200","13,400","13,500","13,500","13,600","13,700","13,400","13,700","13,600","13,700","13,700","13,800","13,700","13,000","13,200","13,200","13,600","13,600","13,400","13,500","13,500","13,300","12,900","13,000","13,100","13,200","13,300","13,400","13,700","13,800","13,900","13,700","13,700"
66,2020,040900,540000-560000,,1,60-000000,      Professional & Business Services,"98,700","100,300","100,600","101,300","101,400","102,700","103,500","103,600","103,000","103,700","103,000","102,500","100,200","102,000","101,200","102,400","102,600","103,000","105,100","106,400","106,000","106,600","106,900","106,900","103,700","106,100","105,600","109,600","111,300","112,800","113,800","114,400","112,200","113,900","113,700","112,800","112,000","113,600","112,800","112,500","112,800","114,000","113,700","115,500","116,000","117,000","117,000","116,400","114,200","116,400","116,900","117,600","118,100","118,600","118,500","119,600","119,600","118,800","119,200","119,100","116,500","117,300","117,600","118,200","118,500","119,200","121,700","122,500","121,400","122,600","122,300","122,800","123,400","125,500","124,800","127,400","127,700","128,100","129,700","131,100","130,000","131,800","131,400","131,400","128,700","130,400","130,700","130,700","132,100","132,900","132,900","133,400","132,700","134,400","135,300","134,400","131,800","133,500","133,500","135,100","136,300","136,300","136,300","137,900","137,800","138,400","137,800","136,700","134,700","135,600","135,000","135,700","136,900","137,400","137,800","139,200","138,500","139,300","139,500","138,700","137,300","138,600","137,600","125,900","126,700","129,100","130,400","131,300","131,900","133,200","133,500","134,900","132,300","134,700","134,800","134,600","132,200","133,300","134,600","135,600","135,700","137,400","137,100"
67,2020,040900,,,1,60-540000,"        Professional, Scientific & Technical Services","51,100","51,800","52,100","52,400","51,400","52,000","51,800","51,600","51,500","51,400","50,900","51,300","50,600","51,400","51,600","51,400","50,600","50,500","51,300","51,700","51,300","51,300","51,100","50,800","50,800","51,600","51,600","52,600","52,000","52,100","52,400","52,600","52,000","52,400","52,400","51,900","51,900","52,600","52,400","52,400","51,500","51,900","51,900","52,400","52,100","52,300","52,300","52,500","52,900","53,300","53,500","53,500","52,700","52,900","52,800","53,100","52,500","52,700","52,600","52,900","52,500","53,000","53,100","53,300","52,600","52,800","53,500","53,600","52,700","53,300","53,200","53,600","53,900","54,600","54,400","54,800","54,300","54,100","54,600","54,600","54,300","54,800","54,400","54,600","54,100","54,500","54,600","55,000","54,900","55,200","55,200","55,200","54,800","55,200","55,500","55,500","55,000","55,700","55,800","56,200","56,100","56,100","56,500","56,700","56,600","57,600","57,400","57,400","57,800","58,300","58,100","59,100","58,900","59,000","59,700","60,100","59,300","60,200","60,100","60,000","59,500","60,200","59,500","56,600","56,300","56,800","57,200","57,400","57,400","58,700","57,100","58,900","57,400","59,000","58,600","59,700","57,800","58,300","59,700","61,200","61,600","62,000","61,900"
68,2020,040900,,,1,60-541300,"          Architectural, Engineering & Related Services","8,600","8,600","8,600","8,800","8,900","9,000","9,100","9,100","9,000","9,000","8,900","8,900","8,500","8,500","8,400","8,500","8,600","8,700","8,900","8,800","8,800","8,800","8,800","8,700","8,700","8,700","8,700","8,700","8,800","8,900","9,000","9,000","8,800","8,800","8,800","8,800","8,500","8,500","8,600","8,600","8,700","8,900","8,700","8,800","8,700","8,700","8,600","8,600","8,700","8,700","8,700","8,700","8,800","8,900","8,900","9,000","8,900","8,800","8,800","8,800","8,600","8,500","8,500","8,600","8,600","8,700","8,900","9,000","9,000","8,900","8,800","8,900","8,800","8,800","8,800","9,000","9,100","9,200","9,300","9,300","9,300","9,300","9,200","9,300","9,400","9,400","9,500","9,500","9,600","9,800","10,000","10,000","9,900","9,900","9,900","9,800","9,700","9,700","9,600","9,700","9,900","10,000","10,100","10,100","10,100","10,100","10,100","10,000","9,900","9,800","9,900","10,000","10,100","10,300","10,500","10,600","10,400","10,500","10,500","10,500","10,400","10,500","10,400","10,100","10,100","10,300","10,300","10,300","10,200","10,300","10,300","10,300","10,300","10,300","10,300","10,400","10,500","10,500","10,600","10,800","10,800","10,900","10,900"
70,2020,040900,,,1,60-550000,        Management of Companies & Enterprises,"9,500","9,500","9,600","9,600","9,700","9,800","9,700","9,700","9,800","9,900","10,000","10,000","9,800","9,800","9,600","9,500","9,500","9,600","9,700","9,700","9,600","9,500","9,400","9,400","9,400","9,400","9,500","9,500","9,500","9,500","9,600","9,600","9,600","9,600","9,600","9,600","10,100","10,100","10,200","10,300","10,300","10,400","10,200","10,300","10,300","10,300","10,300","10,400","10,200","10,200","10,200","10,200","10,200","10,200","10,400","10,400","10,500","10,400","10,400","10,400","10,300","10,400","10,400","10,300","10,500","10,500","10,600","10,700","10,700","10,900","10,900","11,000","10,900","11,000","11,100","11,300","11,300","11,400","11,600","11,700","11,700","11,800","11,900","12,000","12,000","12,100","12,200","12,400","12,400","12,500","12,800","12,900","12,900","13,000","13,100","13,100","13,100","13,200","13,300","13,100","13,200","13,100","13,200","13,300","13,300","13,400","13,400","13,400","13,200","13,300","13,400","13,400","13,500","13,600","13,700","13,800","13,800","13,800","13,800","14,000","13,900","13,900","14,100","12,900","12,900","13,100","13,300","13,200","13,400","13,300","13,300","13,300","13,400","13,200","13,300","13,300","13,200","13,500","13,500","13,600","13,500","13,400","13,200"
71,2020,040900,,,1,60-560000,        Administrative & Support & Waste Services,"38,100","39,000","38,900","39,300","40,300","40,900","42,000","42,300","41,700","42,400","42,100","41,200","39,800","40,800","40,000","41,500","42,500","42,900","44,100","45,000","45,100","45,800","46,400","46,700","43,500","45,100","44,500","47,500","49,800","51,200","51,800","52,200","50,600","51,900","51,700","51,300","50,000","50,900","50,200","49,800","51,000","51,700","51,600","52,800","53,600","54,400","54,400","53,500","51,100","52,900","53,200","53,900","55,200","55,500","55,300","56,100","56,600","55,700","56,200","55,800","53,700","53,900","54,100","54,600","55,400","55,900","57,600","58,200","58,000","58,400","58,200","58,200","58,600","59,900","59,300","61,300","62,100","62,600","63,500","64,800","64,000","65,200","65,100","64,800","62,600","63,800","63,900","63,300","64,800","65,200","64,900","65,300","65,000","66,200","66,700","65,800","63,700","64,600","64,400","65,800","67,000","67,100","66,600","67,900","67,900","67,400","67,000","65,900","63,700","64,000","63,500","63,200","64,500","64,800","64,400","65,300","65,400","65,300","65,600","64,700","63,900","64,500","64,000","56,400","57,500","59,200","59,900","60,700","61,100","61,200","63,100","62,700","61,500","62,500","62,900","61,600","61,200","61,500","61,400","60,800","60,600","62,000","62,000"
72,2020,040900,,,1,60-561000,          Administrative & Support Services,"37,100","38,000","37,900","38,200","39,200","39,700","40,800","41,100","40,500","41,200","40,800","40,000","38,500","39,500","38,700","39,900","40,800","41,000","42,400","43,300","43,300","44,000","44,400","44,700","42,400","44,000","43,500","45,300","47,600","49,100","49,800","50,300","48,700","50,100","50,000","49,600","47,200","48,300","47,700","47,200","48,400","48,900","48,800","50,000","50,900","51,700","51,700","50,800","48,500","50,300","50,600","51,200","52,500","52,700","52,400","53,200","53,700","52,900","53,300","52,900","50,800","51,000","51,100","51,700","52,500","52,900","54,700","55,300","55,100","55,500","55,400","55,400","55,800","57,100","56,500","58,500","59,300","59,800","60,800","62,000","61,200","62,500","62,300","62,100","59,900","61,200","61,300","60,500","62,000","62,300","62,100","62,400","62,200","63,300","63,800","63,000","60,800","61,700","61,600","63,000","64,200","64,200","63,700","65,000","65,000","64,600","64,100","63,100","60,900","61,100","60,600","60,300","61,500","61,800","61,500","62,300","62,400","62,300","62,600","61,700","61,000","61,500","61,000","53,600","54,600","56,300","56,900","57,700","58,100","58,100","60,100","59,600","58,500","59,500","59,800","58,600","58,300","58,500","58,400","57,800","57,600","59,000","59,000"
73,2020,040900,,,1,60-561300,            Employment Services,"12,600","13,700","13,400","13,600","14,100","14,200","14,400","14,500","14,600","14,900","15,100","14,700","13,800","14,700","13,700","14,300","14,500","14,500","15,000","15,500","15,400","15,600","16,200","16,400","14,400","15,600","14,900","17,600","19,100","20,300","20,400","21,000","19,600","20,500","20,500","20,400","19,600","20,400","19,800","19,100","19,300","18,700","18,000","18,600","19,100","19,200","18,900","18,100","19,400","20,500","20,000","20,200","20,900","21,000","20,700","21,200","21,600","20,800","21,800","21,600","20,100","20,200","20,200","20,200","20,500","20,600","21,100","21,300","21,400","21,600","21,500","21,500","22,700","23,700","23,100","24,100","24,400","24,700","25,300","26,100","25,400","26,500","26,700","27,000","26,000","26,900","26,600","25,900","26,800","27,100","26,800","27,000","27,100","27,700","28,300","27,700","26,500","26,900","26,700","27,200","27,900","27,500","27,100","27,700","28,100","27,300","27,100","26,400","24,400","24,300","23,800","22,800","23,400","23,300","23,000","23,500","23,900","23,700","24,200","23,900","22,900","22,900","22,700","18,500","18,700","19,000","19,500","19,900","20,400","20,900","21,000","21,000","19,900","20,500","20,400","20,400","20,700","20,800","20,400","20,600","21,000","22,200","22,100"
75,2020,040900,,,1,60-561700,            Services to Buildings & Dwellings,"9,300","9,200","9,400","9,800","10,100","10,200","10,300","10,300","10,200","10,300","10,000","9,700","9,300","9,300","9,300","9,800","10,200","10,200","10,500","10,600","10,600","10,700","10,500","10,400","10,000","10,100","10,200","11,100","11,400","11,500","11,600","11,600","11,400","11,200","11,000","10,600","10,300","10,400","10,500","11,100","11,400","11,600","11,700","11,600","11,500","11,500","11,200","11,000","10,800","10,800","11,000","11,500","11,800","11,800","11,800","12,000","11,900","11,800","11,500","11,200","11,000","11,100","11,200","11,700","12,000","12,200","12,400","12,400","12,300","12,300","12,200","12,100","12,000","12,100","12,000","12,600","13,000","13,300","13,500","13,600","13,500","13,500","13,300","12,800","12,400","12,600","13,100","13,300","13,800","14,100","14,200","14,200","14,100","14,400","14,400","14,400","14,000","14,300","14,300","14,800","15,200","15,400","15,600","15,900","15,600","15,800","15,700","15,500","15,300","15,600","15,800","16,300","16,800","17,200","17,300","17,400","17,300","17,500","17,400","17,000","17,100","17,700","17,600","16,300","17,200","18,000","17,900","18,100","17,900","17,900","18,100","18,000","18,000","18,200","18,400","18,300","18,200","18,500","18,800","18,900","18,800","19,100","19,100"
78,2020,040900,610000-620000,,1,65-000000,      Educational & Health Services,"120,800","120,600","120,800","121,800","122,500","121,400","120,300","120,300","120,900","121,800","122,500","122,500","121,800","121,900","122,400","123,200","123,700","122,600","121,900","122,500","123,700","124,000","125,000","125,100","125,300","126,000","127,300","127,000","127,700","126,900","124,500","124,900","126,400","125,800","127,400","127,000","129,800","130,900","131,600","132,000","132,900","130,600","129,500","130,300","131,300","132,400","133,000","133,100","133,100","132,500","133,700","134,300","135,900","134,500","133,600","134,800","136,000","136,900","137,500","137,700","137,600","138,200","139,400","140,500","141,200","140,300","140,300","140,300","141,400","143,300","143,500","144,400","143,400","145,100","144,900","145,700","146,500","146,000","145,000","145,300","147,100","148,800","149,300","150,500","148,300","149,800","150,900","153,900","154,000","154,400","152,600","154,200","155,900","156,200","156,300","157,200","156,800","158,000","158,600","158,400","159,300","158,900","158,500","160,000","160,200","162,300","162,900","164,000","163,100","164,900","165,900","165,600","166,100","165,500","165,100","166,400","167,000","168,900","170,000","170,200","169,800","171,000","170,800","154,600","157,900","161,300","160,700","161,800","162,500","163,300","161,900","160,200","162,500","163,500","163,100","163,800","164,300","163,000","162,500","162,500","163,300","164,700","164,500"
79,2020,040900,,,1,65-610000,        Education Services,"12,000","12,000","12,100","12,600","13,200","12,100","11,300","11,300","11,900","12,300","13,100","12,900","13,000","13,000","13,100","13,300","13,800","12,700","11,900","12,100","12,800","12,800","13,500","13,000","13,500","13,700","13,800","13,600","14,100","13,100","11,800","11,600","13,000","12,600","13,300","12,200","13,200","13,300","13,900","13,400","14,200","12,500","11,400","11,500","12,700","12,800","12,600","12,000","12,700","12,400","13,200","12,800","13,800","12,200","11,200","11,600","12,800","13,000","12,900","12,500","12,500","12,500","13,200","13,000","13,200","12,200","11,100","10,600","11,200","11,900","11,900","12,100","11,700","12,400","12,000","12,300","12,400","11,600","11,000","11,100","11,800","12,000","12,200","11,900","11,500","12,300","12,000","12,500","12,600","11,500","11,000","11,500","12,200","12,300","12,100","12,200","11,900","12,600","12,300","12,500","12,500","11,700","11,400","11,700","12,100","12,800","12,800","13,200","12,700","13,600","13,600","13,700","13,600","12,900","12,300","12,600","12,900","13,400","13,400","13,600","13,100","13,700","13,500","10,600","10,600","10,500","9,700","10,300","10,600","10,900","10,900","10,800","10,400","10,900","11,000","11,000","11,100","10,600","10,300","10,600","11,000","11,700","11,800"
80,2020,040900,,,1,65-620000,        Health Care & Social Assistance,"108,800","108,600","108,700","109,200","109,300","109,300","109,000","109,000","109,000","109,500","109,400","109,600","108,800","108,900","109,300","109,900","109,900","109,900","110,000","110,400","110,900","111,200","111,500","112,100","111,800","112,300","113,500","113,400","113,600","113,800","112,700","113,300","113,400","113,200","114,100","114,800","116,600","117,600","117,700","118,600","118,700","118,100","118,100","118,800","118,600","119,600","120,400","121,100","120,400","120,100","120,500","121,500","122,100","122,300","122,400","123,200","123,200","123,900","124,600","125,200","125,100","125,700","126,200","127,500","128,000","128,100","129,200","129,700","130,200","131,400","131,600","132,300","131,700","132,700","132,900","133,400","134,100","134,400","134,000","134,200","135,300","136,800","137,100","138,600","136,800","137,500","138,900","141,400","141,400","142,900","141,600","142,700","143,700","143,900","144,200","145,000","144,900","145,400","146,300","145,900","146,800","147,200","147,100","148,300","148,100","149,500","150,100","150,800","150,400","151,300","152,300","151,900","152,500","152,600","152,800","153,800","154,100","155,500","156,600","156,600","156,700","157,300","157,300","144,000","147,300","150,800","151,000","151,500","151,900","152,400","151,000","149,400","152,100","152,600","152,100","152,800","153,200","152,400","152,200","151,900","152,300","153,000","152,700"
81,2020,040900,,,1,65-621000,            Ambulatory Health Care Services,"38,000","37,900","37,900","38,000","38,100","38,100","38,100","38,200","38,100","38,500","38,500","38,600","38,300","38,400","38,700","39,200","39,200","39,200","39,500","39,700","39,900","39,900","40,000","40,300","39,700","39,900","40,300","40,600","40,700","40,800","40,600","40,900","40,800","41,400","41,600","42,000","41,500","41,900","41,900","41,900","41,900","42,000","42,300","42,600","42,400","42,800","42,900","43,100","42,400","42,400","42,600","42,600","42,800","42,800","42,800","43,100","42,900","43,100","43,400","43,700","43,400","43,300","43,400","44,300","44,500","44,500","45,600","45,800","46,100","46,700","46,700","47,100","46,800","47,200","47,200","48,000","48,200","48,300","48,600","48,900","49,100","49,300","49,600","50,000","49,200","49,500","50,100","49,900","50,100","50,200","50,300","50,500","51,000","51,400","51,500","52,000","51,300","51,700","52,100","52,200","52,500","52,700","52,700","53,300","53,400","54,000","54,400","54,700","54,200","54,500","55,000","54,900","55,100","55,000","55,000","55,200","55,400","56,000","56,200","56,300","55,700","55,900","55,700","46,600","49,700","52,500","52,900","53,400","53,500","53,700","53,100","52,500","54,200","53,900","53,300","53,800","54,200","53,600","53,700","53,900","53,600","54,600","54,700"
82,2020,040900,,,1,65-622000,            Hospitals,"22,000","22,000","22,100","22,200","22,200","22,200","22,400","22,400","22,500","22,600","22,600","22,700","22,700","22,800","22,900","22,800","22,700","22,800","22,900","22,900","22,900","23,000","23,000","23,100","23,200","23,200","23,400","23,200","23,200","23,400","23,300","23,300","23,300","23,800","23,900","24,000","23,600","23,700","23,700","23,700","23,700","23,500","23,300","23,200","23,100","23,200","23,300","23,300","23,700","23,300","23,300","23,300","23,300","23,300","23,400","23,500","23,500","23,500","23,600","23,700","23,700","23,900","24,000","23,900","23,800","23,800","23,600","23,400","23,300","23,500","23,400","23,500","23,100","23,000","23,000","23,100","23,000","23,000","23,400","23,300","23,400","23,200","23,200","23,300","23,200","23,200","23,400","23,300","23,300","23,600","23,800","23,800","24,000","24,000","24,000","24,100","24,100","24,100","24,300","24,100","24,300","24,500","24,400","24,600","24,500","24,700","24,800","24,800","24,800","24,900","25,100","24,800","24,800","24,900","25,000","25,100","25,000","25,100","25,200","25,100","25,000","25,000","25,200","24,600","24,600","24,800","25,000","24,900","25,000","25,200","25,200","25,200","25,200","25,200","25,200","25,200","25,100","25,200","25,200","25,200","25,300","25,400","25,400"
83,2020,040900,,,1,65-623000,            Nursing & Residential Care Facilities,"14,100","14,200","14,200","14,300","14,200","14,200","14,100","14,200","14,200","14,200","14,200","14,300","14,300","14,300","14,500","14,600","14,700","14,600","14,700","14,800","14,800","14,800","14,900","14,800","14,800","14,900","15,100","15,000","14,900","14,800","14,600","14,600","14,500","14,800","14,900","14,900","15,200","15,300","15,400","15,500","15,500","15,600","15,600","15,600","15,500","15,500","15,600","15,600","15,800","15,700","15,800","15,800","15,900","15,900","15,900","16,000","16,100","16,100","16,300","16,300","16,300","16,400","16,400","16,600","16,600","16,700","16,600","16,700","16,600","16,700","16,800","16,700","16,500","16,800","16,700","16,800","17,100","17,000","16,800","16,900","16,900","16,900","16,900","17,000","16,800","17,000","17,000","17,000","17,100","17,100","17,200","17,200","17,200","17,100","17,100","17,100","17,000","17,100","17,200","17,100","17,200","17,300","17,500","17,600","17,600","17,600","17,500","17,600","17,400","17,700","17,700","17,300","17,400","17,300","17,500","17,500","17,500","17,700","18,000","18,000","17,900","18,100","18,000","17,500","17,400","17,300","17,000","16,900","16,900","16,900","17,000","17,000","16,900","17,000","17,000","16,900","16,900","16,900","16,800","16,800","16,800","16,700","16,800"
85,2020,040900,710000-720000,,1,70-000000,      Leisure & Hospitality,"79,500","80,200","80,600","79,300","78,900","80,700","82,400","82,100","80,400","78,500","78,600","81,700","80,500","81,200","82,200","80,900","80,900","82,300","83,600","83,400","82,400","79,700","80,600","82,500","80,900","82,700","83,300","84,900","83,700","85,700","86,900","86,900","85,100","83,300","84,200","86,500","87,000","87,900","88,800","88,700","87,700","89,600","90,700","90,300","88,600","87,100","88,000","90,500","89,800","90,400","91,600","91,600","91,000","93,900","94,500","94,200","92,100","90,100","90,100","92,000","93,100","94,000","94,800","93,900","94,400","96,900","98,200","97,500","95,800","94,100","94,300","97,400","97,400","98,700","99,200","99,900","99,000","100,800","102,400","102,200","100,700","98,300","98,100","101,000","100,600","102,300","103,100","103,600","103,200","105,500","106,300","105,100","102,800","101,600","101,500","104,100","103,300","104,700","105,400","105,900","105,500","107,800","109,400","108,600","106,000","104,200","105,200","108,100","107,600","108,600","109,500","109,900","109,300","110,900","112,400","111,500","109,200","107,600","107,900","110,200","109,300","110,800","108,200","56,200","62,800","78,000","80,400","77,700","78,400","82,000","82,000","78,200","72,700","75,700","77,700","80,300","81,000","85,300","89,200","89,000","87,100","87,500","86,900"
86,2020,040900,,,1,70-710000,"        Arts, Entertainment & Recreation","14,500","14,500","14,500","12,900","12,200","12,900","13,900","13,600","12,700","11,800","12,500","14,400","14,600","14,800","15,100","13,800","13,800","14,700","14,200","14,100","13,500","12,200","13,000","13,900","14,200","15,200","15,300","15,500","14,100","15,000","15,200","15,100","14,000","13,100","14,000","15,500","16,100","16,200","16,200","15,500","14,200","15,000","15,500","15,000","13,900","13,100","14,100","15,600","15,300","15,400","15,600","15,300","14,200","15,600","15,400","14,800","13,500","12,800","13,200","14,900","16,000","15,900","15,800","14,500","14,200","15,300","15,500","14,700","13,700","12,800","13,300","15,300","15,700","16,100","16,000","15,700","14,900","15,700","16,200","16,200","15,100","13,900","14,200","16,300","16,300","16,900","16,900","16,900","15,800","16,900","17,500","16,500","14,800","14,300","14,500","16,300","16,300","16,800","17,100","16,900","16,000","17,000","17,600","16,900","15,400","14,800","15,700","17,400","17,800","17,800","18,300","18,200","17,200","18,100","18,600","17,800","16,400","15,800","16,000","17,800","18,200","18,700","18,100","5,800","6,500","9,100","10,400","8,700","8,800","8,800","9,200","9,800","9,400","10,000","10,400","10,500","10,600","11,600","12,200","11,700","11,200","11,000","11,100"
87,2020,040900,,,1,70-720000,        Accommodation & Food Services,"65,000","65,700","66,100","66,400","66,700","67,800","68,500","68,500","67,700","66,700","66,100","67,300","65,900","66,400","67,100","67,100","67,100","67,600","69,400","69,300","68,900","67,500","67,600","68,600","66,700","67,500","68,000","69,400","69,600","70,700","71,700","71,800","71,100","70,200","70,200","71,000","70,900","71,700","72,600","73,200","73,500","74,600","75,200","75,300","74,700","74,000","73,900","74,900","74,500","75,000","76,000","76,300","76,800","78,300","79,100","79,400","78,600","77,300","76,900","77,100","77,100","78,100","79,000","79,400","80,200","81,600","82,700","82,800","82,100","81,300","81,000","82,100","81,700","82,600","83,200","84,200","84,100","85,100","86,200","86,000","85,600","84,400","83,900","84,700","84,300","85,400","86,200","86,700","87,400","88,600","88,800","88,600","88,000","87,300","87,000","87,800","87,000","87,900","88,300","89,000","89,500","90,800","91,800","91,700","90,600","89,400","89,500","90,700","89,800","90,800","91,200","91,700","92,100","92,800","93,800","93,700","92,800","91,800","91,900","92,400","91,100","92,100","90,100","50,400","56,300","68,900","70,000","69,000","69,600","73,200","72,800","68,400","63,300","65,700","67,300","69,800","70,400","73,700","77,000","77,300","75,900","76,500","75,800"
