63,2020,041940,,,1,43-492000,            Couriers & Messengers,"1,900","1,900","1,900","1,800","1,800","1,900","1,800","1,800","1,800","1,800","1,800","2,300","1,800","1,900","1,900","1,900","1,900","1,900","1,900","1,900","2,000","1,900","2,000","2,400","2,100","1,900","2,000","1,900","1,900","2,000","2,000","2,000","2,000","2,100","2,100","2,600","2,100","2,100","2,100","2,100","2,100","2,200","2,200","2,300","2,400","2,600","3,000","3,600","3,100","2,900","2,900","2,800","3,000","3,200","3,200","3,100","3,200","3,300","3,500","4,300","3,900","3,200","3,200","3,200","3,200","3,300","3,400","3,300","3,300","3,400","3,800","4,700","3,800","3,500","3,500","3,400","3,500","3,600","3,700","3,700","3,700","3,800","4,300","5,300","4,100","3,800","3,500","3,400","3,600","3,600","3,400","3,500","3,500","3,500","3,800","4,800","4,100","3,700","3,600","3,600","3,700","3,700","3,700","3,700","3,900","4,000","5,000","5,600","4,400","3,900","3,800","3,800","3,800","3,900","4,300","4,600","4,700","4,800","5,600","6,300","5,800","5,100","5,000","5,000","5,200","5,300","5,700","5,700","6,000","5,800","7,000","7,800","6,200","6,200","6,200","6,300","6,200","6,300","6,200","6,400","6,400","6,300","8,000"
66,2020,041940,,,1,50-000000,      Information,"43,200","43,600","43,300","43,900","44,500","45,700","46,700","46,900","46,500","46,900","47,500","47,500","48,100","48,700","48,700","48,800","49,200","50,700","51,500","51,500","50,900","51,000","50,900","51,100","50,800","51,200","51,400","52,000","52,200","53,100","54,100","53,900","53,500","53,600","53,700","54,000","54,800","54,900","55,200","55,200","55,400","57,100","58,500","58,200","57,500","58,200","58,800","59,400","59,500","60,400","61,200","61,500","62,200","64,400","66,500","65,900","65,200","65,600","65,800","66,200","66,800","66,700","66,900","67,100","67,300","69,700","71,400","70,300","69,500","70,000","70,300","70,500","73,300","73,400","73,100","73,500","74,400","77,100","77,300","77,000","76,300","78,000","79,400","80,000","79,200","80,000","81,100","82,000","82,900","86,600","89,000","88,900","88,000","87,700","88,600","89,200","87,400","87,900","88,400","88,900","89,800","93,400","95,200","94,800","93,600","94,500","95,400","95,900","95,400","95,900","96,600","96,100","96,900","100,700","103,900","104,200","103,100","103,400","105,100","105,500","105,200","105,500","106,500","104,800","105,700","105,900","106,100","106,400","105,900","106,000","106,300","107,200","107,800","107,100","107,500","107,600","107,900","109,900","110,100","110,600","110,500","111,800","111,500"
67,2020,041940,,,1,50-511000,        Publishing Industries (except Internet),"13,100","13,100","12,900","13,200","13,200","13,400","13,700","14,200","14,300","14,500","14,700","15,000","15,300","15,500","15,700","15,700","15,800","16,100","16,400","16,600","16,400","16,600","16,500","16,600","16,400","16,600","16,600","16,900","17,000","17,500","18,100","18,400","18,200","18,100","18,400","18,800","18,800","18,900","19,000","18,800","18,700","19,100","19,400","19,700","19,200","19,400","19,700","19,700","19,800","19,900","20,200","20,300","20,300","21,000","21,600","21,700","21,500","21,800","21,800","22,000","22,000","22,200","22,300","22,700","22,900","23,400","23,900","24,000","23,800","24,200","24,600","24,800","24,800","24,900","25,100","25,200","25,400","26,000","26,400","26,400","26,200","26,500","26,900","27,300","27,400","27,700","27,800","27,900","28,200","29,200","29,600","29,600","29,300","29,300","29,500","29,700","30,800","31,000","31,100","31,300","31,400","32,500","33,100","33,300","32,800","32,900","33,100","33,400","33,400","33,800","34,100","34,100","34,600","35,700","36,500","37,100","37,100","37,300","37,900","37,900","38,400","38,600","38,800","38,300","38,100","38,200","38,300","38,000","37,600","37,700","38,000","38,200","38,600","38,100","37,900","37,700","37,500","38,100","38,300","37,900","37,600","37,800","37,600"
71,2020,041940,,,1,50-517000,        Telecommunications,"6,000","6,000","6,000","6,000","6,200","6,200","6,200","6,200","6,200","6,000","6,000","5,900","6,100","6,000","6,000","6,000","6,100","6,100","6,000","6,100","6,000","6,000","5,800","5,800","5,800","5,800","5,900","5,900","5,900","5,900","5,900","5,800","5,700","5,600","5,600","5,500","5,700","5,600","5,500","5,600","5,600","5,600","5,400","5,400","5,400","5,400","5,400","5,400","5,300","5,300","5,300","5,400","5,400","5,400","5,400","5,400","5,300","5,300","5,200","5,200","5,200","5,200","5,200","5,100","5,200","5,300","5,300","5,400","5,300","5,400","5,500","5,600","5,600","5,700","5,700","5,700","5,800","5,800","5,900","6,000","6,000","6,000","6,100","6,100","6,200","6,200","6,200","6,100","6,100","6,100","6,000","6,000","5,900","5,900","5,800","5,800","5,700","5,700","5,700","5,600","5,700","5,700","5,800","5,700","5,700","5,700","5,700","5,600","5,600","5,600","5,600","5,500","5,500","5,500","5,500","5,500","5,400","5,300","5,200","5,100","5,000","5,000","5,000","4,800","4,900","4,900","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700"
74,2020,041940,,,1,55-000000,      Financial Activities,"30,800","30,900","31,500","30,200","30,500","30,800","30,900","31,000","30,900","31,300","31,700","31,700","31,600","31,700","31,700","31,900","32,000","32,300","32,500","32,500","32,500","32,800","33,100","33,200","32,700","32,600","32,900","32,900","33,200","33,400","33,500","33,400","33,300","33,600","33,700","33,600","32,600","32,900","33,300","33,500","33,800","33,800","33,900","33,900","33,700","34,100","34,200","34,200","33,600","33,800","34,000","34,000","34,200","34,600","34,400","34,200","34,200","34,200","34,200","34,200","34,000","34,000","33,800","34,100","34,400","34,700","34,900","34,900","34,700","35,300","35,300","35,000","35,000","35,100","35,100","35,400","35,400","35,500","36,000","36,000","35,800","35,900","36,100","36,200","35,800","35,900","35,900","36,300","36,200","36,400","36,400","36,200","35,800","36,100","36,100","36,100","36,300","36,500","36,400","36,500","36,500","36,600","37,100","37,100","36,600","37,000","37,000","37,200","36,900","37,000","36,800","37,000","37,300","37,500","38,500","38,600","38,200","38,600","39,000","39,000","39,100","39,400","39,000","37,300","37,200","37,400","37,800","37,900","37,500","37,800","38,000","37,700","37,700","37,900","37,500","37,700","37,600","37,500","37,300","37,500","37,300","38,100","37,200"
75,2020,041940,,,1,55-520000,        Finance & Insurance,"17,700","17,700","17,900","18,000","18,000","18,200","18,300","18,400","18,500","18,600","18,800","19,000","19,000","18,900","18,900","19,000","19,000","19,200","19,300","19,500","19,600","19,700","19,900","20,200","19,800","19,900","20,000","20,100","20,100","20,200","20,400","20,500","20,500","20,600","20,700","20,800","20,200","20,400","20,500","20,600","20,600","20,700","20,800","20,800","20,600","20,900","21,000","21,000","20,800","20,900","20,900","20,800","20,800","20,900","20,900","20,800","20,700","20,700","20,700","20,800","20,800","20,800","20,600","20,600","20,900","21,100","21,400","21,300","21,200","21,400","21,400","21,200","21,300","21,300","21,400","21,400","21,300","21,400","21,700","21,600","21,400","21,400","21,600","21,700","21,600","21,700","21,500","21,600","21,600","21,700","21,700","21,700","21,500","21,600","21,700","21,800","21,500","21,500","21,500","21,400","21,400","21,400","21,700","21,700","21,400","21,600","21,700","21,800","21,800","21,800","21,700","21,600","21,800","21,900","22,300","22,300","22,000","22,200","22,300","22,400","22,800","22,900","22,700","22,500","22,600","22,700","22,900","23,100","22,900","23,200","23,300","23,100","23,000","23,100","22,700","22,800","22,700","22,700","22,600","22,700","22,600","22,900","22,500"
76,2020,041940,,,1,55-522000,          Credit Intermediation & Related Activities,"10,100","10,100","10,200","10,300","10,300","10,400","10,400","10,500","10,500","10,700","10,800","10,900","10,900","10,900","10,800","10,900","10,900","11,000","11,100","11,200","11,300","11,400","11,500","11,700","11,400","11,500","11,500","11,600","11,500","11,700","11,800","11,900","12,000","12,100","12,300","12,300","12,000","12,200","12,200","12,300","12,300","12,300","12,300","12,200","12,100","12,300","12,300","12,200","11,900","11,900","11,900","11,700","11,700","11,700","11,700","11,600","11,400","11,400","11,400","11,400","11,200","11,200","11,000","11,600","11,900","12,000","12,200","12,100","12,000","11,900","11,900","12,000","12,200","12,200","12,300","12,200","12,200","12,300","12,400","12,300","12,200","12,200","12,400","12,300","12,400","12,400","12,300","12,300","12,300","12,300","12,200","12,200","12,100","12,200","12,200","12,200","12,000","12,100","12,100","12,100","12,100","12,100","12,100","12,100","12,000","12,100","12,200","12,300","12,200","12,300","12,300","12,100","12,300","12,300","12,400","12,500","12,500","12,500","12,500","12,500","13,100","13,200","13,100","13,000","13,000","13,100","13,300","13,400","13,500","13,600","13,700","13,600","13,600","13,700","13,600","13,600","13,400","13,400","13,400","13,300","13,200","13,300","13,300"
79,2020,041940,,,1,55-530000,        Real Estate & Rental & Leasing,"13,100","13,200","13,600","12,200","12,500","12,600","12,600","12,600","12,400","12,700","12,900","12,700","12,600","12,800","12,800","12,900","13,000","13,100","13,200","13,000","12,900","13,100","13,200","13,000","12,900","12,700","12,900","12,800","13,100","13,200","13,100","12,900","12,800","13,000","13,000","12,800","12,400","12,500","12,800","12,900","13,200","13,100","13,100","13,100","13,100","13,200","13,200","13,200","12,800","12,900","13,100","13,200","13,400","13,700","13,500","13,400","13,500","13,500","13,500","13,400","13,200","13,200","13,200","13,500","13,500","13,600","13,500","13,600","13,500","13,900","13,900","13,800","13,700","13,800","13,700","14,000","14,100","14,100","14,300","14,400","14,400","14,500","14,500","14,500","14,200","14,200","14,400","14,700","14,600","14,700","14,700","14,500","14,300","14,500","14,400","14,300","14,800","15,000","14,900","15,100","15,100","15,200","15,400","15,400","15,200","15,400","15,300","15,400","15,100","15,200","15,100","15,400","15,500","15,600","16,200","16,300","16,200","16,400","16,700","16,600","16,300","16,500","16,300","14,800","14,600","14,700","14,900","14,800","14,600","14,600","14,700","14,600","14,700","14,800","14,800","14,900","14,900","14,800","14,700","14,800","14,700","15,200","14,700"
80,2020,041940,,,1,55-531000,          Real Estate,"9,500","9,200","9,400","9,600","9,700","9,900","10,100","10,100","10,000","10,200","10,400","10,200","10,200","10,300","10,400","10,400","10,400","10,500","10,700","10,500","10,400","10,500","10,600","10,500","10,400","10,200","10,400","10,200","10,300","10,400","10,300","10,100","10,100","10,300","10,400","10,300","10,000","10,100","10,300","10,300","10,400","10,500","10,500","10,600","10,500","10,600","10,700","10,700","10,300","10,400","10,500","10,700","10,700","10,700","10,800","10,800","10,800","10,900","10,800","10,800","10,600","10,600","10,600","10,800","10,800","10,900","11,000","11,100","10,900","11,300","11,400","11,300","11,200","11,200","11,200","11,400","11,500","11,500","11,700","11,700","11,700","11,800","11,800","11,900","11,600","11,600","11,700","11,900","11,800","11,900","11,900","11,800","11,700","11,800","11,800","11,800","12,300","12,300","12,200","12,400","12,300","12,500","12,700","12,700","12,400","12,600","12,600","12,700","12,400","12,500","12,400","12,700","12,800","12,800","13,500","13,600","13,400","13,700","13,800","13,800","13,600","13,700","13,600","12,800","12,800","12,800","13,000","12,900","12,700","12,900","12,900","12,900","12,700","12,800","12,800","13,000","13,000","13,000","12,900","12,900","12,700","13,100","12,600"
82,2020,041940,,,1,60-000000,      Professional & Business Services,"160,700","161,700","162,600","164,100","164,500","166,200","167,000","167,500","166,800","168,200","168,400","169,300","167,500","168,700","169,900","170,200","169,800","171,500","174,200","174,900","174,100","174,500","174,300","174,900","173,900","176,100","177,900","180,900","181,400","183,900","187,100","188,300","187,500","189,200","190,100","192,200","190,000","192,500","194,000","193,700","194,100","196,400","199,900","202,000","200,400","200,900","203,200","204,800","202,900","204,400","205,100","205,900","206,100","209,000","210,900","212,800","212,200","214,600","215,900","217,000","215,100","216,300","217,500","220,100","221,200","222,900","227,100","228,000","226,800","229,000","230,100","230,300","227,600","229,400","228,700","232,300","231,500","232,600","235,100","235,300","232,200","234,200","234,000","233,500","229,500","231,300","235,300","236,300","235,600","237,600","239,700","239,200","236,100","237,100","237,200","236,900","231,700","232,900","232,200","233,400","234,200","236,600","239,100","239,400","236,700","238,400","240,100","239,400","237,900","239,000","239,300","239,900","241,300","243,800","245,800","246,800","244,100","245,700","247,400","246,500","243,800","245,200","242,100","231,300","234,100","234,800","236,300","236,700","234,900","237,500","238,500","239,500","235,600","238,500","239,200","240,200","241,200","242,800","244,300","244,200","246,300","250,400","252,100"
83,2020,041940,,,1,60-540000,"        Professional, Scientific & Technical Services","103,800","104,900","105,500","106,100","105,900","107,000","107,100","107,300","106,000","107,100","107,300","108,000","107,400","108,600","109,600","109,800","109,500","110,500","112,400","112,900","111,900","112,700","112,800","112,900","112,900","114,500","115,100","117,500","117,400","118,900","121,200","121,800","120,800","122,300","122,700","123,600","123,200","125,100","125,900","125,400","125,600","126,800","129,000","129,700","128,600","129,600","130,400","131,200","130,600","132,000","132,100","132,800","132,900","135,000","137,100","137,700","136,400","137,700","138,800","139,500","139,500","140,500","140,700","142,400","142,700","144,400","147,500","147,600","146,400","147,200","147,900","148,200","147,700","148,700","148,500","150,200","149,100","149,400","151,600","151,200","148,500","150,100","149,800","149,200","147,900","149,000","152,300","154,600","153,500","155,400","158,100","157,500","155,200","155,800","156,500","156,200","153,400","154,800","154,200","155,800","155,600","157,700","159,800","159,700","157,200","158,600","159,700","159,500","160,900","162,000","161,800","163,300","163,700","165,400","167,600","167,500","164,800","165,700","166,900","166,500","166,000","166,900","165,500","162,300","163,500","163,100","164,100","163,900","161,600","163,700","164,400","165,600","162,600","163,500","163,600","165,200","166,200","167,000","168,600","169,400","170,500","172,900","174,600"
86,2020,041940,,,1,60-541300,"          Architectural, Engineering & Related Services","11,900","12,000","12,100","12,100","12,000","12,100","12,200","12,200","12,000","12,100","12,000","12,000","11,800","11,800","11,800","11,700","11,700","11,700","11,700","11,700","11,600","11,500","11,500","11,500","11,500","11,600","11,500","11,700","11,900","12,100","12,300","12,400","12,300","12,300","12,400","12,400","12,400","12,500","12,600","12,700","12,800","13,000","13,200","13,300","13,200","13,400","13,500","13,600","13,600","13,700","13,900","13,900","14,100","14,400","14,500","14,600","14,500","14,700","14,700","14,800","14,600","14,600","14,600","14,700","14,900","15,100","15,300","15,300","15,100","15,100","15,100","15,200","15,000","15,000","15,100","15,400","15,500","15,700","16,100","16,100","16,100","16,000","16,100","16,200","16,000","16,100","16,000","15,900","16,000","16,300","16,500","16,500","16,300","16,300","16,600","16,600","16,300","16,400","16,300","16,400","16,500","16,800","17,000","16,900","16,500","16,500","16,600","16,500","16,500","16,400","16,500","16,600","16,800","17,200","17,500","17,500","17,300","17,400","17,900","17,800","17,400","17,300","17,200","17,000","17,700","17,900","17,700","18,200","18,100","18,400","18,400","18,500","18,300","18,500","18,600","18,900","19,000","19,200","19,500","19,600","19,900","20,300","20,500"
87,2020,041940,,,1,60-541500,          Computer Systems Design & Related Services,"46,700","47,200","47,400","47,900","48,500","49,100","49,700","50,200","49,800","50,200","50,600","50,700","50,100","50,400","51,000","51,700","52,200","52,800","53,800","54,100","53,800","54,100","54,300","54,300","53,200","53,800","54,100","55,300","55,600","56,400","57,000","57,700","57,300","57,900","58,200","58,700","58,100","59,100","59,500","59,300","60,000","60,800","62,000","62,700","62,400","63,000","63,500","63,800","63,700","64,300","64,400","64,800","65,500","66,700","68,000","68,900","68,400","69,000","70,000","70,400","70,200","70,700","70,800","72,000","72,800","73,800","75,800","76,200","75,900","76,000","76,400","76,600","76,000","76,600","76,700","78,100","77,800","78,100","79,400","79,600","78,000","79,200","79,100","78,900","78,200","79,000","83,000","85,300","84,900","85,700","87,200","87,000","85,800","86,000","86,300","86,300","84,600","85,300","84,800","85,900","86,200","86,900","88,200","88,500","87,500","88,100","88,700","88,600","88,500","88,800","88,600","89,700","90,000","89,800","91,100","91,100","89,700","89,900","90,400","89,800","89,700","89,800","89,000","88,100","88,600","87,800","88,300","88,000","86,700","87,200","87,600","87,700","87,800","88,100","87,500","88,500","89,900","89,900","90,800","90,900","91,300","92,300","92,800"
88,2020,041940,,,1,60-541700,          Scientific Research & Development Services,"17,700","17,700","17,800","17,800","17,900","18,400","17,800","17,700","17,500","17,400","17,500","17,800","17,700","17,800","17,800","17,800","17,900","18,200","18,500","18,500","18,500","18,500","18,500","18,600","18,500","18,700","18,700","19,100","19,300","19,600","20,200","20,200","19,900","20,200","20,200","20,500","20,600","20,800","20,900","20,400","20,500","20,700","21,200","21,000","20,600","20,400","20,300","20,200","20,000","20,000","19,700","19,900","19,900","20,100","20,400","20,000","19,600","19,500","19,500","19,500","19,600","19,600","19,700","19,600","19,600","19,800","20,000","19,500","19,200","19,100","19,100","19,000","18,800","18,700","18,500","18,400","18,400","18,300","18,500","18,500","18,100","18,100","17,900","17,900","18,000","18,000","17,800","17,700","17,700","18,400","18,600","18,700","18,400","18,500","18,700","18,800","18,000","18,300","18,400","18,600","18,800","19,200","19,600","19,800","19,500","19,800","20,000","20,100","20,500","20,800","21,000","21,200","21,600","22,300","22,900","23,000","22,700","23,000","23,200","23,300","23,400","23,700","23,800","23,700","23,700","23,900","24,200","24,200","24,000","24,600","24,500","25,100","25,200","25,400","25,500","26,000","26,000","26,600","27,000","27,300","27,100","27,600","28,100"
90,2020,041940,,,1,60-550000,        Management of Companies & Enterprises,"12,700","12,700","12,700","12,700","12,800","12,800","13,000","13,000","13,000","13,200","13,300","13,200","12,900","12,900","12,900","12,700","12,900","13,000","13,300","13,400","13,500","13,500","13,600","13,600","13,900","14,000","14,000","13,800","13,900","14,100","14,200","14,400","14,400","14,600","14,700","14,700","14,800","14,900","14,900","15,000","15,200","15,200","15,400","15,700","15,900","15,900","16,100","16,200","16,100","16,300","16,200","16,400","16,500","16,600","16,500","16,600","16,900","17,000","17,100","17,300","17,300","17,400","17,500","17,400","17,600","17,700","17,900","18,100","18,000","17,800","17,900","17,900","17,800","18,000","18,000","18,000","18,100","18,300","18,300","18,300","18,100","18,000","17,900","18,000","18,100","18,200","18,300","17,900","18,000","17,900","18,000","18,100","18,000","18,000","18,100","18,200","17,200","17,200","17,100","17,000","16,900","16,900","17,100","17,000","16,700","16,700","16,500","16,500","15,700","15,800","15,800","15,700","15,600","15,800","15,600","15,700","15,600","16,100","16,200","16,300","15,600","15,500","15,500","14,600","14,600","14,600","14,800","14,800","14,900","14,800","14,900","15,000","14,700","14,800","14,800","14,700","14,700","14,900","14,900","14,800","14,800","14,800","14,900"
91,2020,041940,,,1,60-560000,        Administrative & Support & Waste Services,"44,200","44,100","44,400","45,300","45,800","46,400","46,900","47,200","47,800","47,900","47,800","48,100","47,200","47,200","47,400","47,700","47,400","48,000","48,500","48,600","48,700","48,300","47,900","48,400","47,100","47,600","48,800","49,600","50,100","50,900","51,700","52,100","52,300","52,300","52,700","53,900","52,000","52,500","53,200","53,300","53,300","54,400","55,500","56,600","55,900","55,400","56,700","57,400","56,200","56,100","56,800","56,700","56,700","57,400","57,300","58,500","58,900","59,900","60,000","60,200","58,300","58,400","59,300","60,300","60,900","60,800","61,700","62,300","62,400","64,000","64,300","64,200","62,100","62,700","62,200","64,100","64,300","64,900","65,200","65,800","65,600","66,100","66,300","66,300","63,500","64,100","64,700","63,800","64,100","64,300","63,600","63,600","62,900","63,300","62,600","62,500","61,100","60,900","60,900","60,600","61,700","62,000","62,200","62,700","62,800","63,100","63,900","63,400","61,300","61,200","61,700","60,900","62,000","62,600","62,600","63,600","63,700","63,900","64,300","63,700","62,200","62,800","61,100","54,400","56,000","57,100","57,400","58,000","58,400","59,000","59,200","58,900","58,300","60,200","60,800","60,300","60,300","60,900","60,800","60,000","61,000","62,700","62,600"
92,2020,041940,,,1,60-561000,          Administrative & Support Services,"42,100","42,100","42,400","43,200","43,800","44,300","44,800","45,200","45,800","45,900","45,800","46,100","45,200","45,300","45,400","45,800","45,400","46,000","46,500","46,600","46,600","46,300","45,800","46,400","45,000","45,500","46,700","47,500","47,900","48,700","49,500","49,900","50,100","50,100","50,500","51,600","49,800","50,300","51,000","51,000","51,100","52,200","53,200","54,300","53,600","53,100","54,300","55,000","53,800","53,700","54,300","54,200","54,300","54,900","54,800","56,100","56,500","57,400","57,500","57,700","55,900","55,900","56,800","57,900","58,400","58,200","59,100","59,800","59,900","61,500","61,700","61,600","59,600","60,100","59,600","61,500","61,700","62,300","62,500","63,100","62,900","63,300","63,500","63,600","60,700","61,200","61,500","60,500","60,900","61,000","60,300","60,300","59,700","60,100","59,400","59,300","57,900","57,800","57,900","57,500","58,600","58,900","59,200","59,700","59,800","60,200","60,900","60,500","58,400","58,300","58,700","58,000","59,100","59,700","59,600","60,600","60,800","60,900","61,300","60,800","59,300","59,900","58,200","51,700","53,200","54,300","54,600","55,200","55,600","56,300","56,400","56,200","55,600","57,500","58,100","57,600","57,600","58,200","58,100","57,300","58,300","60,100","59,900"
93,2020,041940,,,1,60-561300,            Employment Services,"15,500","15,400","15,700","15,800","16,200","16,500","16,900","17,200","17,700","17,900","17,900","18,100","17,500","17,500","17,600","17,700","17,300","17,700","18,200","18,200","18,400","18,000","17,900","18,300","17,300","17,900","18,800","19,200","19,100","19,700","19,700","19,600","19,800","19,800","20,100","20,900","19,400","19,800","20,100","20,100","19,800","20,500","20,800","21,300","21,000","20,300","21,300","21,900","21,100","20,700","21,000","20,700","20,300","20,900","21,000","21,700","21,900","22,500","23,100","23,000","21,600","21,700","22,400","22,300","22,500","22,600","23,300","24,000","24,100","24,500","24,900","25,000","22,800","23,400","23,100","24,600","24,600","25,200","25,400","25,700","25,400","25,500","26,000","26,000","23,700","24,000","24,000","23,400","23,500","23,600","23,300","23,100","23,100","23,600","23,300","23,600","22,900","22,800","22,900","22,600","23,100","23,000","23,000","23,500","23,700","24,000","24,300","24,000","22,600","21,900","22,100","21,600","21,900","22,000","22,200","22,700","22,700","22,800","23,100","23,000","21,900","22,300","21,000","18,100","18,700","18,900","19,600","20,300","21,000","21,800","21,800","22,000","20,500","21,400","21,700","21,600","21,800","22,000","21,800","22,000","22,500","23,800","23,900"
99,2020,041940,,,1,65-000000,      Educational & Health Services,"126,100","127,200","127,300","129,600","130,100","129,800","127,000","126,700","126,200","129,600","130,300","131,000","129,800","131,500","131,900","130,700","131,200","130,200","126,900","127,600","128,000","133,000","134,800","135,200","134,800","137,900","138,700","138,600","139,200","138,200","134,600","136,100","135,900","140,800","142,200","142,300","142,100","144,200","145,200","145,900","146,800","145,400","142,200","143,600","143,700","147,900","149,700","149,600","150,100","151,700","152,200","153,000","153,600","152,500","149,300","150,000","150,400","155,000","154,700","154,500","155,600","157,100","158,000","158,500","159,500","158,600","156,900","157,300","157,200","162,100","162,500","162,300","161,900","164,200","164,500","165,900","166,600","165,700","163,600","163,100","163,400","167,200","168,400","167,900","169,000","171,700","172,800","171,600","172,800","172,300","169,700","169,400","168,900","173,500","174,900","175,100","173,000","176,100","177,300","176,100","176,100","177,000","173,300","174,800","173,400","179,100","179,200","179,400","178,600","181,300","180,000","177,100","178,300","177,800","174,400","175,300","175,000","180,800","182,800","182,800","182,300","185,100","183,600","163,300","165,500","168,600","165,900","167,300","167,300","169,200","170,700","171,000","166,700","170,000","172,400","173,400","173,500","173,800","173,400","173,800","173,400","179,000","178,600"
100,2020,041940,,,1,65-610000,        Educational Services,"33,600","34,700","34,800","36,700","36,900","36,500","33,700","33,400","32,900","36,500","37,400","38,200","37,800","39,500","39,400","38,000","38,000","37,100","34,100","34,000","33,900","38,000","39,100","38,400","37,500","39,700","40,000","39,600","40,100","38,900","35,500","36,100","35,800","39,900","40,600","40,300","39,000","40,900","41,200","41,000","41,600","40,300","37,200","37,100","36,900","40,900","41,600","40,900","42,000","43,500","43,900","44,100","44,400","43,100","39,700","39,800","39,800","43,500","42,600","42,000","43,600","44,800","45,100","45,100","45,600","44,800","41,900","41,600","41,600","44,900","45,500","44,900","44,900","46,300","46,400","46,600","46,900","46,300","43,400","43,200","42,800","44,900","46,000","45,000","46,000","47,900","48,000","47,800","48,400","47,700","44,800","44,700","43,800","47,600","48,700","47,900","47,100","49,400","49,500","48,800","48,200","49,000","44,400","45,300","44,200","48,600","49,300","49,000","49,100","51,000","50,800","48,700","49,200","48,200","43,600","44,400","43,600","48,500","49,400","48,600","48,500","50,200","49,600","43,600","43,700","42,900","38,800","39,300","39,200","41,200","41,400","40,300","39,600","40,400","40,400","40,800","40,900","40,700","38,800","39,300","39,400","42,500","43,100"
101,2020,041940,,,1,65-611300,"          Colleges, Universities & Professional Schools","20,700","21,400","21,400","22,800","23,000","22,700","20,500","20,200","19,100","21,600","22,100","22,800","22,400","23,600","23,500","21,700","21,700","21,400","19,200","19,000","18,200","21,300","22,200","21,600","20,800","22,300","22,400","24,200","24,900","24,700","22,100","22,500","21,400","24,900","25,500","25,200","24,300","25,700","26,000","25,800","26,200","25,800","23,900","23,400","22,400","25,700","26,300","25,900","27,100","28,100","28,400","28,300","28,600","28,000","25,900","25,700","24,800","28,200","27,100","26,900","28,200","29,200","29,400","29,200","29,600","29,200","26,800","26,500","25,800","28,900","29,400","29,000","29,200","30,000","30,000","30,000","30,200","29,800","27,500","27,500","26,700","28,300","29,200","28,600","29,500","31,000","31,000","30,700","31,200","30,900","28,300","28,200","27,000","30,500","31,500","31,100","30,100","32,100","32,200","31,500","30,600","31,900","28,800","29,000","27,600","31,200","32,000","31,700","31,200","32,700","32,700","30,500","31,000","30,400","27,100","27,100","25,700","30,300","30,900","30,400","30,000","31,200","31,100","28,900","29,100","28,800","25,500","25,600","25,200","26,900","27,100","26,400","26,300","27,100","27,100","27,100","27,300","27,100","25,900","25,900","25,500","28,300","28,800"
103,2020,041940,,,1,65-620000,        Health Care & Social Assistance,"92,500","92,500","92,500","92,900","93,200","93,300","93,300","93,300","93,300","93,100","92,900","92,800","92,000","92,000","92,500","92,700","93,200","93,100","92,800","93,600","94,100","95,000","95,700","96,800","97,300","98,200","98,700","99,000","99,100","99,300","99,100","100,000","100,100","100,900","101,600","102,000","103,100","103,300","104,000","104,900","105,200","105,100","105,000","106,500","106,800","107,000","108,100","108,700","108,100","108,200","108,300","108,900","109,200","109,400","109,600","110,200","110,600","111,500","112,100","112,500","112,000","112,300","112,900","113,400","113,900","113,800","115,000","115,700","115,600","117,200","117,000","117,400","117,000","117,900","118,100","119,300","119,700","119,400","120,200","119,900","120,600","122,300","122,400","122,900","123,000","123,800","124,800","123,800","124,400","124,600","124,900","124,700","125,100","125,900","126,200","127,200","125,900","126,700","127,800","127,300","127,900","128,000","128,900","129,500","129,200","130,500","129,900","130,400","129,500","130,300","129,200","128,400","129,100","129,600","130,800","130,900","131,400","132,300","133,400","134,200","133,800","134,900","134,000","119,700","121,800","125,700","127,100","128,000","128,100","128,000","129,300","130,700","127,100","129,600","132,000","132,600","132,600","133,100","134,600","134,500","134,000","136,500","135,500"
104,2020,041940,,,1,65-621000,            Ambulatory Health Care Services,"33,300","33,400","33,500","33,800","33,800","34,000","34,200","34,000","33,900","34,100","34,200","34,400","33,900","34,000","34,200","34,400","34,600","34,300","34,400","34,700","35,000","35,200","35,300","35,600","34,900","35,200","35,600","36,000","36,000","36,000","36,100","36,300","36,200","36,700","36,900","37,000","36,800","36,800","37,000","37,200","37,200","37,100","37,400","37,800","37,900","38,200","38,400","38,600","38,400","38,400","38,500","38,700","38,700","38,700","39,000","39,100","39,100","39,300","39,500","39,700","39,300","39,300","39,400","39,600","39,800","39,600","40,300","40,500","40,300","40,900","40,800","40,900","40,600","41,000","40,900","41,400","41,400","41,200","41,700","41,700","41,900","42,300","42,100","42,500","42,200","42,500","42,900","42,700","42,700","42,800","42,800","43,200","43,200","43,800","43,900","44,400","43,300","43,800","44,400","44,200","44,500","44,400","45,000","45,600","45,200","45,700","45,000","45,300","44,800","45,000","45,100","45,100","45,300","45,300","45,700","46,000","46,000","46,200","46,800","47,400","47,000","47,500","46,500","36,200","38,700","42,100","43,600","44,600","44,500","44,100","45,800","46,400","45,500","46,400","47,400","47,800","47,900","47,900","48,500","48,900","48,100","50,400","50,400"
